Season Number,Startup Name,Pitch Number,Episode Title,Anchor,Industry,Business Description,Company Website,Started in,Number of Presenters,Male Presenters,Female Presenters,Transgender Presenters,Couple Presenters,Pitchers Average Age,Pitchers City,Pitchers State,Yearly Revenue,Monthly Sales,Original Ask Amount,Original Offered Equity,Valuation Requested,Received Offer,Accepted Offer,Total Deal Amount,Total Deal Equity,Total Deal Debt,Debt Interest,Deal Valuation,Number of Sharks in Deal,Deal Has Conditions,Royalty Percentage,Royalty Recouped Amount,Advisory Shares Equity,Namita Investment Amount,Namita Investment Equity,Namita Debt Amount,Vineeta Investment Amount,Vineeta Investment Equity,Vineeta Debt Amount,Anupam Investment Amount,Anupam Investment Equity,Anupam Debt Amount,Aman Investment Amount,Aman Investment Equity,Aman Debt Amount,Peyush Investment Amount,Peyush Investment Equity,Peyush Debt Amount,Ritesh Investment Amount,Ritesh Investment Equity,Ritesh Debt Amount,Amit Investment Amount,Amit Investment Equity,Amit Debt Amount,Guest Investment Amount,Guest Investment Equity,Guest Debt Amount,Invested Guest Name,All Guest Names,Namita Present,Vineeta Present,Anupam Present,Aman Present,Peyush Present,Ritesh Present,Amit Present,Guest Present
1,Glii,133,Unseen,Rannvijay Singh,Business Services,Dating app for LGBTQ,https://www.glii.in/,2021.0,4,3.0,0.0,1.0,0,Middle,Noida,Uttar Pradesh,2.42,0.25,0.4,4.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,StanleeIndia,134,Unseen,Rannvijay Singh,Electronics,Televisions,https://www.stanleeindia.com/,2019.0,3,3.0,0.0,0.0,0,Middle,Delhi,Delhi,2.42,0.25,0.6,3.0,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,SpaceKidzIndia,135,Unseen,Rannvijay Singh,Manufacturing,Small Satellites by kids,https://www.spacekidzindia.in/,2016.0,2,1.0,1.0,0.0,0,Middle,Chennai,Tamil Nadu,2.42,0.25,1.0,2.0,50.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,UrbanNaps,136,Unseen,Rannvijay Singh,Business Services,Smart Napping Pod,https://urbannaps.com/,2018.0,2,2.0,0.0,0.0,0,Young,Ahmedabad,Gujarat,2.42,0.25,0.5,4.0,12.5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Gizmoswala,137,Unseen,Rannvijay Singh,Entertainment,Sex toys and games,https://www.gizmoswala.com/,2020.0,3,2.0,1.0,0.0,0,Middle,Mumbai,Maharashtra,2.42,0.07,0.75,5.0,15.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,ZyppElectric,138,Unseen,Rannvijay Singh,Vehicles/Electrical Vehicles,Electrical Vehicles,https://zypp.app/,2017.0,2,1.0,1.0,0.0,1,Young,Gurgaon,Haryana,2.42,0.25,2.2,1.0,220.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Picsniff,139,Unseen,Rannvijay Singh,Technology/Software,Face recognition based image sharing,https://algomage.com/algoshare,2021.0,1,1.0,0.0,0.0,0,Young,Mumbai,Maharashtra,2.42,0.25,0.55,1.0,55.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Deciwood,140,Unseen,Rannvijay Singh,Electronics,Portable wooden Bluetooth speakers,https://deciwood.com/,2019.0,2,2.0,0.0,0.0,0,Young,Delhi,Delhi,2.42,0.25,0.5,3.5,14.29,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,HappyBar,141,Unseen,Rannvijay Singh,Food and Beverage,FitSport delicious snacks,https://www.fitsport.me/,2019.0,3,2.0,1.0,0.0,0,Middle,Hyderabad,Telangana,2.42,0.29,0.6,2.0,30.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Tathastulive,142,Unseen,Rannvijay Singh,Business Services,"Offer Daan, Puja and Yajna",https://www.temple.biz/,2020.0,3,2.0,1.0,0.0,1,Middle,Ahmedabad,Gujarat,2.42,0.25,0.5,10.0,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,BandsandCups,143,Unseen,Rannvijay Singh,Beauty/Fashion,Bra fitting service,https://www.bandsandcups.com/,2021.0,1,0.0,1.0,0.0,0,Middle,Chennai,Tamil Nadu,2.42,0.01,0.4,10.0,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,MyWealthProtector,144,Unseen,Rannvijay Singh,Business Services,Beyond Life Service,https://mywealthprotector.com/,2019.0,2,2.0,0.0,0.0,0,Middle,Mumbai,Maharashtra,2.42,0.02,0.5,2.5,20.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,TheIris,145,Unseen,Rannvijay Singh,Manufacturing,Pocket Microscopes,https://www.theiris.co.in/,2019.0,2,1.0,1.0,0.0,0,Young,Bangalore,Karnataka,2.42,0.25,0.1,15.0,0.67,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Canebot,146,Unseen,Rannvijay Singh,Food and Beverage,Juice making machine,Unknown,2012.0,2,1.0,1.0,0.0,1,Middle,Pune,Maharashtra,2.0,0.25,1.0,2.5,40.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,OyeDelhiOye,147,Unseen,Rannvijay Singh,Food and Beverage,Delhi Ke Chole Kulche,Unknown,2021.0,2,2.0,0.0,0.0,0,Middle,Delhi,Delhi,2.42,0.25,0.35,10.0,3.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,InaliAssistiveTech,148,Unseen,Rannvijay Singh,Medical/Health,Prosthetics,https://inalifoundation.com/,2020.0,2,2.0,0.0,0.0,0,Young,Pune,Maharashtra,2.42,0.25,0.5,5.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Meera'sCelebrations,149,Unseen,Rannvijay Singh,Business Services,Wedding ceremonial items,https://www.facebook.com/meeracelebrations/,2010.0,2,1.0,1.0,0.0,1,Middle,Ludhiana,Punjab,2.42,0.25,0.5,25.0,2.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Artment,150,Unseen,Rannvijay Singh,Lifestyle/Home,Exquisite pieces of home decor,https://theartment.com/,2019.0,2,1.0,1.0,0.0,0,Young,Gurgaon,Haryana,2.42,1.0,1.7,2.5,68.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Powertree,151,Unseen,Rannvijay Singh,Manufacturing,Beautiful efficient solar panels,https://powertree.co.in/,2018.0,2,2.0,0.0,0.0,0,Middle,Gandhinagar,Gujarat,2.42,0.25,1.5,2.5,60.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Eume,152,Unseen,Rannvijay Singh,Beauty/Fashion,Massager Backpack,https://eumeworld.com/,2018.0,3,2.0,1.0,0.0,1,Middle,Mumbai,Maharashtra,12.0,0.25,1.5,2.0,75.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Hoovu,153,Entrepreneurship Ki Leher Ek Baar Firse,Rahul Dua,Business Services,Fresh Pooja flowers,https://hoovufresh.com/,2019.5,2,0.0,2.0,0.0,0,Young,Bangalore,Karnataka,2.42,0.65,0.8,1.0,80.0,1,1,1.0,2.0,0.0,0.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2,Dorji,154,Entrepreneurship Ki Leher Ek Baar Firse,Rahul Dua,Food and Beverage,Flavors of Tea,https://dorjeteas.com/,2019.5,2,2.0,0.0,0.0,0,Young,Darjeeling,West Bengal,2.42,0.11,0.3,5.0,6.0,1,1,0.3,15.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,5.0,0.0,0.1,5.0,0.0,0.0,0.0,0.0,0.1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2,Recode,155,Entrepreneurship Ki Leher Ek Baar Firse,Rahul Dua,Beauty/Fashion,Beauty & cosmetics,https://shop.recodestudios.com/,2019.5,2,2.0,0.0,0.0,0,Middle,Ludhiana,Punjab,2.42,0.25,1.0,1.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2,VeryMuchIndian,156,A Bigger Vision,Rahul Dua,Beauty/Fashion,Paithani Handloom Sarees,https://www.verymuchindian.com/,2018.0,2,1.0,1.0,0.0,1,Middle,Pune,Maharashtra,1.5,0.25,0.5,3.0,16.67,1,1,0.5,10.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.25,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2,WatchoutWearables,157,A Bigger Vision,Rahul Dua,Electronics,Smart watches,https://www.watchoutwearables.com/,2021.0,2,2.0,0.0,0.0,0,Young,Thane,Maharashtra,2.42,0.25,2.0,5.0,40.0,1,1,1.0,10.0,1.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.0,0.5,0.5,5.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2,SoupX,158,A Bigger Vision,Rahul Dua,Food and Beverage,Soup based meals,https://www.soupx.in/,2019.5,2,2.0,0.0,0.0,0,Young,Delhi,Delhi,2.42,0.25,0.75,6.0,12.5,1,1,0.5,18.0,0.25,0.0,2.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,18.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2,ATMOSPHERE,159,Thrilling and Thunderous Pitches,Rahul Dua,Food and Beverage,Varieties of kombucha,https://atmospherestudio.in/,2019.5,2,0.0,2.0,0.0,0,Young,Delhi,Delhi,2.42,0.25,0.75,3.0,25.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2,Stage,160,Thrilling and Thunderous Pitches,Rahul Dua,Entertainment,Web series and movies in Indian languages,https://www.stage.in/,2019.5,3,3.0,0.0,0.0,0,Young,"Bhiwani,Barnagar","Haryana,Madhya Pradesh",2.42,0.25,3.0,1.0,300.0,1,1,1.5,0.6,1.5,0.0,250.0,3.0,0.0,0.0,0.0,0.0,0.5,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.5,0.5,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2,Girgit,161,Thrilling and Thunderous Pitches,Rahul Dua,Beauty/Fashion,color-changing clothing products,https://www.girgitstore.com/,2019.5,2,1.0,1.0,0.0,1,Young,Mumbai,Maharashtra,2.42,0.25,0.2,10.0,2.0,1,1,0.2,20.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2,GearHeadMotors,162,Ideas Meets Opportunity,Rahul Dua,Vehicles/Electrical Vehicles,Electric vehicles bikes,https://www.ghmev.com/,2019.5,2,2.0,0.0,0.0,0,Young,Hyderabad,Telangana,2.42,0.25,0.75,2.0,37.5,1,1,1.0,6.67,0.0,0.0,14.99,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.335,0.0,0.5,3.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2,PatilKaki,163,Ideas Meets Opportunity,Rahul Dua,Food and Beverage,Homemade snacks,https://patilkaki.com/,2020.0,3,2.0,1.0,0.0,0,Young,Mumbai,Maharashtra,2.42,0.25,0.4,2.5,16.0,1,1,0.4,4.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,0.0,0.0,0.0,0.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2,Brandsdaddy,164,Ideas Meets Opportunity,Rahul Dua,Manufacturing,Auto Fire Extinguisher,https://www.brandsdaddy.com/,2019.5,2,1.0,1.0,0.0,1,Middle,Mumbai,Maharashtra,2.42,0.12,0.7,5.0,14.0,1,1,0.35,5.0,0.35,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.35,5.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2,Winston,165,Investing in the Future of India,Rahul Dua,Beauty/Fashion,Techno beauty products at home,https://winstonindia.com/,2019.5,2,1.0,1.0,0.0,1,Middle,Faridabad,Haryana,2.42,0.46,1.0,4.0,25.0,1,1,1.0,10.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.0,0.0,0.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2,Flatheads,166,Investing in the Future of India,Rahul Dua,Beauty/Fashion,Shoes Sneakers Loafers,https://www.flatheads.in/,2019.0,1,1.0,0.0,0.0,0,Middle,Bangalore,Karnataka,2.42,0.25,0.75,3.0,25.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2,OrganicSmokes,167,Investing in the Future of India,Rahul Dua,Beauty/Fashion,Organic Cigarettes Cigarillos Smokes,https://www.meaame.com/,2019.5,3,3.0,0.0,0.0,0,Middle,Delhi,Delhi,2.42,0.4,1.0,1.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2,TeaFit,168,Determined Entrepreneurs,Rahul Dua,Food and Beverage,Refreshing beverages,http://tea.fit/,2019.5,3,2.0,1.0,0.0,0,Young,Mumbai,Maharashtra,2.42,0.25,0.5,3.0,16.666666669999998,1,1,0.5,8.0,0.0,0.0,6.25,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,2.0,0.0,0.125,2.0,0.0,0.125,2.0,0.0,0.125,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2,Haqdarshak,169,Determined Entrepreneurs,Rahul Dua,Business Services,Platform to know about welfare schemes for MSMEs,https://haqdarshak.com/,2019.5,2,1.0,1.0,0.0,0,Middle,Shimla,Himachal Pradesh,2.42,0.25,1.0,0.5,200.0,1,1,1.0,2.0,0.0,0.0,50.0,3.0,0.0,0.0,0.0,0.0,0.3333,0.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.666,0.0,0.3333,0.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2,Bhaskar'sPuranpoliGhar,170,Determined Entrepreneurs,Rahul Dua,Food and Beverage,Varieties of Puranpoli snacks,http://bhaskarspuranpolighar.in/,2019.5,3,3.0,0.0,0.0,0,Middle,Thane,Maharashtra,2.42,0.25,0.75,1.0,75.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2,GunjanAppsStudios,171,Shaandar Businesses,Rahul Dua,Technology/Software,CHILDREN'S PLAYFUL LEARNING PARTNER,https://gunjanappstudios.com/,2019.5,2,1.0,1.0,0.0,1,Middle,Kolkata,West Bengal,24.0,0.25,2.5,1.0,250.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2,TheSimplySalad,172,Shaandar Businesses,Rahul Dua,Food and Beverage,Freshly chopped salads,https://simplysalad.com/,2019.5,2,1.0,1.0,0.0,0,Young,Ahmedabad,Gujarat,2.42,0.25,0.3,10.0,3.0,1,1,0.3,10.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,5.0,0.0,0.0,0.0,0.0,0.15,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2,AyuSynk,173,Shaandar Businesses,Rahul Dua,Medical/Health,Digital Stethoscopes,https://www.ayudevices.com/,2019.5,3,3.0,0.0,0.0,0,Middle,Mumbai,Maharashtra,2.42,0.25,1.0,1.5,66.66666667,1,1,0.5,3.5,0.5,10.0,14.28,1.0,0.0,0.0,0.0,0.0,0.5,3.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2,AtypicalAdvantage,174,Investment with Intent,Rahul Dua,Technology/Software,Platform for persons with disabilities,https://atypicaladvantage.in/,2019.5,1,1.0,0.0,0.0,0,Middle,Jamshedpur,Jharkhand,2.42,0.25,0.3,1.0,30.0,1,1,0.3,3.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.15,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2,HouseOfChikankari,175,Investment with Intent,Rahul Dua,Beauty/Fashion,HANDMADE BY ARTISANS OF LUCKNOW,https://www.houseofchikankari.in/,2020.0,2,0.0,2.0,0.0,0,Middle,Delhi,Delhi,2.42,0.25,0.75,1.0,75.0,1,1,0.75,3.75,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,1.875,0.0,0.375,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
2,MagicOfMemories,176,Investment with Intent,Rahul Dua,Beauty/Fashion,DNA Jewllery,https://www.themagicofmemories.com/,2019.5,1,0.0,1.0,0.0,0,Middle,Delhi,Delhi,2.42,0.25,0.25,5.0,5.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No Guest Invested,No Guest,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
